ID_FECHA,IMPORTE
2017-07-07 00:00:00,602123.95
2017-07-08 00:00:00,568230.28
2017-07-09 00:00:00,682154.94
2017-07-10 00:00:00,586396.64
2017-07-11 00:00:00,594395.33
2017-07-12 00:00:00,604965.13
2017-07-13 00:00:00,601129.02
2017-07-14 00:00:00,481251.63
2017-07-15 00:00:00,460989.77
2017-07-16 00:00:00,519269.03
2017-07-17 00:00:00,434489.2
2017-07-18 00:00:00,431480.49
2017-07-19 00:00:00,455759.74
2017-07-20 00:00:00,460835.11
2017-07-21 00:00:00,421524.28
2017-07-22 00:00:00,447119.09
2017-07-23 00:00:00,530656.66
2017-07-24 00:00:00,458635.27
2017-07-25 00:00:00,505841.89
2017-07-26 00:00:00,548383.71
2017-07-27 00:00:00,543336.3
2017-07-28 00:00:00,524843.31
2017-07-29 00:00:00,481079.19
2017-07-30 00:00:00,591034.97
2017-07-31 00:00:00,567637.83
2017-08-01 00:00:00,564241.69
2017-08-02 00:00:00,571872.92
2017-08-03 00:00:00,588824.56
2017-08-04 00:00:00,475506.26
2017-08-05 00:00:00,406626.52
2017-08-06 00:00:00,506207.34
2017-08-07 00:00:00,590050.67
2017-08-08 00:00:00,578768.31
2017-08-09 00:00:00,628480.64
2017-08-10 00:00:00,558699.86
2017-08-11 00:00:00,544896.85
2017-08-12 00:00:00,482338.93
2017-08-13 00:00:00,562976.85
2017-08-14 00:00:00,561331.94
2017-08-15 00:00:00,572996.39
2017-08-16 00:00:00,555650.56
2017-08-17 00:00:00,589152.54
2017-08-18 00:00:00,520744.29
2017-08-19 00:00:00,516517.85
2017-08-20 00:00:00,649591.77
2017-08-21 00:00:00,661814.99
2017-08-22 00:00:00,650338.36
2017-08-23 00:00:00,615742.68
2017-08-24 00:00:00,640856.34
2017-08-25 00:00:00,611457.39
2017-08-26 00:00:00,528866.42
2017-08-27 00:00:00,519674.25
2017-08-28 00:00:00,600589.8
2017-08-29 00:00:00,701686.98
2017-08-30 00:00:00,778515.06
2017-08-31 00:00:00,811998.03
2017-09-01 00:00:00,693566.88
2017-09-02 00:00:00,653647.47
2017-09-03 00:00:00,924599.2
2017-09-04 00:00:00,857226.64
2017-09-05 00:00:00,853959.81
2017-09-06 00:00:00,758867.21
2017-09-07 00:00:00,871695.1
2017-09-08 00:00:00,730311.3
2017-09-09 00:00:00,750261
2017-09-10 00:00:00,996120.73
2017-09-11 00:00:00,947446.44
2017-09-12 00:00:00,940541.2
2017-09-13 00:00:00,857513.49
2017-09-14 00:00:00,844996.56
2017-09-15 00:00:00,783257.04
2017-09-16 00:00:00,806443.23
2017-09-17 00:00:00,1016401.12
2017-09-18 00:00:00,963715.2
2017-09-19 00:00:00,959212.25
2017-09-20 00:00:00,907820.68
2017-09-21 00:00:00,891869.35
2017-09-22 00:00:00,799117.06
2017-09-23 00:00:00,855883.95
2017-09-24 00:00:00,1008223.7
2017-09-25 00:00:00,1045474.5
2017-09-26 00:00:00,961758.41
2017-09-27 00:00:00,1041527
2017-09-28 00:00:00,1012440.21
2017-09-29 00:00:00,966261.74
2017-09-30 00:00:00,994201.03
2017-10-01 00:00:00,1307922.05
2017-10-02 00:00:00,1102737.78
2017-10-03 00:00:00,982535.85
2017-10-04 00:00:00,1029692.96
2017-10-05 00:00:00,1025360.08
2017-10-06 00:00:00,863582.23
2017-10-07 00:00:00,1086475.64
2017-10-08 00:00:00,1209521.23
2017-10-09 00:00:00,1081089.38
2017-10-10 00:00:00,1027111.35
2017-10-11 00:00:00,1060448.75
2017-10-12 00:00:00,999513
2017-10-13 00:00:00,876265.09
2017-10-14 00:00:00,870439.83
2017-10-15 00:00:00,1026881.1
2017-10-16 00:00:00,974914.53
2017-10-17 00:00:00,955962.29
2017-10-18 00:00:00,957040.29
2017-10-19 00:00:00,890267.36
2017-10-20 00:00:00,793695.02
2017-10-21 00:00:00,861771.53
2017-10-22 00:00:00,1087098.05
2017-10-23 00:00:00,1011691.68
2017-10-24 00:00:00,974574.65
2017-10-25 00:00:00,954979.62
2017-10-26 00:00:00,1028740.6
2017-10-27 00:00:00,949591.81
2017-10-28 00:00:00,922229.5
2017-10-29 00:00:00,1142599.11
2017-10-30 00:00:00,1165885.04
2017-10-31 00:00:00,1189945.72
2017-11-01 00:00:00,1108732.81
2017-11-02 00:00:00,1109610.33
2017-11-03 00:00:00,897993.37
2017-11-04 00:00:00,902675.12
2017-11-05 00:00:00,1199535.64
2017-11-06 00:00:00,1226267.58
